"review_id","place_id","text","rating","timestamp","source"
"ChZDSUhNMG9nS0VJQ0FnSUNuMFpUYVJBEAE","4ba7f240235122afa546195cb99580d1","hầu hết các gian hàng tại chợ chỉ chấp nhận thanh toán bằng tiền mặt vì vậy hãy chuẩn bị một ít tiền lẻ nhen nhiều món ăn đa dạng hấp dẫn giá cả thì sẽ hơi mắc",4,"2025-04-05 02:32:08.09769","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tnME9UZ3pNMlZFYlZCMmVHeFNjVVp2VTIwMlNsRRAB","4ba7f240235122afa546195cb99580d1","phố ăn đêm và đủ món ăn vặt tả pí lù đa dạng 2 người ăn hết nhiu đây gần 500k xíu hoy  ",5,"2025-09-07 02:32:08.063188","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUNGdzY3a2F3EAE","4ba7f240235122afa546195cb99580d1","chợ hoa hồ thị kỷ bán nhiều món ăn vặt ngon lâu lâu đi với bạn bè thì rất thú vị luôn nha nhưng mà phải lựa được quán nào để ăn chứ không là ăn bị xu cà na luôn",5,"2024-04-05 02:32:08.080485","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUQtOWVYS1NREAE","4ba7f240235122afa546195cb99580d1","street food
trải nghiệm ở tphcm có con hẻm nhỏ thành thiên đường ăn uống rất tuyệt vời 
phát triển mạnh sẽ là một địa điểm thú vị với du khách",5,"2023-04-06 02:32:08.096759","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2pkNGRFdFpObU5YUVRFeVJrVmxkR2hLVWxNNVRYYxAB","4ba7f240235122afa546195cb99580d1","ở đây là con đường có nhiều kiot bán thức ăn đường phố bạn sẽ rất ngạc nhiên và thích thú khi đến đây các món đa phần là nướng hấp luộc chiên xào nấucũng có giá từ thấp đến cao thức ăn nơi đây tùy thuộc vào khẩu vị mỗi người và ",5,"2025-12-06 02:32:08.076607","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSUNicThQZDJnRRAB","4ba7f240235122afa546195cb99580d1","quá trời món ăn  nhìn hoa mắt  đồ ăn tạm ổn giá bình thường cũng không phải rẻ ",5,"2025-04-05 02:32:08.079411","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tWc2RqWkxlbVJuV0U5eVNqUlJNWFY2TkVKRWJYYxAB","4ba7f240235122afa546195cb99580d1","chợ đêm nổi tiếng ở sài gòn với những hàng quán ăn vặt đa dạng và đủ loại giá cả gửi xe tại đầu đường hồ thị kỷ bên phía lý thái tổ giá từ 5k10k sau đó thì đi bộ dọc theo con hẻm nhỏ chính là những hàng quán ăn vặt tấp nập mọi người ",5,"2026-02-04 02:32:08.060092","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURydU9YLWxRRRAB","4ba7f240235122afa546195cb99580d1","con phố rất là dài và nhiều quầy bán đồ ăn gửi xe ngoài đầu đường đi vào sẽ tiện nên đi 1 vòng xem món trước rồi hãy chọn món đa số bán hải sản xiên nướng mình thấy không được tươi lắm đi vào cuối tuần nhộn nhịp đông vui cũng có chèo khách xà nẹo nhưng không quá đáng lắm đa số đồ dầu mỡ hơi ngấy",4,"2025-04-05 02:32:08.094906","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUR1bnZ2WER3EAE","4ba7f240235122afa546195cb99580d1","tạo được khu ẩm thực ở trung tâm cũng hay
nhiều món ăn mặc dù lập lại khá nhiều nhưng ăn ổn vệ sinh rất bất ngờ vì ko thấy rác nhiều ",4,"2023-04-06 02:32:08.093491","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tFNU5XOUZVMjAyUTJaTmFTMVNhbXRYYWpsNmFsRRAB","4ba7f240235122afa546195cb99580d1","đường ẩm thực hồ thị kỷ nằm ẩn mình trong khu chung cư cũ ở quận 10 nay thuộc phường vườn lài không chỉ là một con hẻm ẩm thực mà còn là một thế giới thu nhỏ của hương vị nơi đây được mệnh danh là thiên đường ẩm thực campuchia giữa ",5,"2025-09-07 02:32:08.06443","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUMtcW8zUkVBEAE","4ba7f240235122afa546195cb99580d1","gửi xe bên ngoài trước khi vào khu ăn uống sẽ thuận tiện hơn cho bạn
khu chợ có rất nhiều món ăn từ đồ nướng pha lấu các món ốc và gỏi các loại nước uống và chè cũng rất phong phú ",3,"2023-04-06 02:32:08.085228","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSUR2M2MzbXlBRRAB","4ba7f240235122afa546195cb99580d1","các khu chợ ở sài gòn luôn có sức hút rất riêng đối với du khách lẫn dân địa phương đây là nơi phản ánh chân thực nhất về nếp sống văn hóa của con người ở vùng đất này đến du lịch sài gòn ngoài tham quan các khu chợ đầu mối nổi tiếng ",5,"2025-04-05 02:32:08.081722","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2pnM01ubHhaRkYwTFRCV1NVMWlaMEpMVHpWa2IxRRAB","4ba7f240235122afa546195cb99580d1","trải nghiệm ẩm thực đường phố việt nam mọi hàng quán khá thân thiện tuy không nhiều các món ăn nhưng cũng vui vẻ tuy nhiên khá dơ đồ ăn nghe giá thì rẻ nhưng dọn ra có tí xíu tính ra là quá mắc so với tiền đi 1 lần cho biết",2,"2026-03-06 02:32:08.0607","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUNabUt2WWRBEAE","4ba7f240235122afa546195cb99580d1","giữ xe 10k nên hỏi giá giữ xe trước khi vào gửi đồ ăn công khai giá tuy nhiên một vài món không quá ngon và đặc sắc nên không xứng với giá tiền nước mía lượu thì 98 là nước mía không thấy được vị lượu luôn chân gà sốt thái nhạt nhẽo",5,"2024-04-05 02:32:08.089675","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSUQtcVpfZDdBRRAB","4ba7f240235122afa546195cb99580d1","biết lâu qua video trên youtube nhưng lần đầu tiên tới quá nhiều món giá cũng tương đối nhiều món ngon mình ghé ăn ốc thấy nấu ăn cũng được",5,"2023-04-06 02:32:08.091149","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUNyelpHakRBEAE","4ba7f240235122afa546195cb99580d1","đánh giá địa điểm ăn uống  nhà hàng mình từng qua  cả nhà like giúp mình có động lực đánh giá và phục vụ cả nhà ",5,"2025-04-05 02:32:08.08221","google_maps"
"ChdDSUhNMG9nS0VJQ0FnTUNZNXMtcXBRRRAB","4ba7f240235122afa546195cb99580d1","được quy hoạch và vẫn là 1 khu vực ok dành cho dân địa phương hiện cũng rất đông khách nước ngoài kiểu foodtour giá cả rõ ràng không thấp nhưng không chặt chém nhiều quán ốc hải sản xịn xò mình thì thường ghé vì các món của vk cam bánh mì  bò bún num bo chóc chè cô huôi",5,"2025-06-09 02:32:08.066299","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURCNXBpZnBnRRAB","4ba7f240235122afa546195cb99580d1","đi trải nghiệm 1 lần r thôi  tới đây không theo bất kỳ 1 ai review mà chỉ là chọn đại quán r ngồi ăn thôi vì đi buổi tối mà trời mưa nữa nên mình ưu tiên các quán có chỗ ngồi trong nhà ",2,"2023-04-06 02:32:08.07478","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURocFlmWi13RRAB","4ba7f240235122afa546195cb99580d1","con đường khá là nhỏ nhưng bán đủ các loại đồ ăn  chủ yếu các món nướng vị thái thịt hải sản trứng nướng bánh chè kemkhá nhiều người nước ngoài đến tham quan ",5,"2023-04-06 02:32:08.087729","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURoc0ttcl9nRRAB","4ba7f240235122afa546195cb99580d1","đồ ăn không được ngon mấy được cái mấy anh chị chào mời nhiệt tình quá trời nay ghé lại ăn mấy xiên mực được anh chủ cho dĩa hạt dẻ cũng dễ thương phía ngoài có bà ngồi bán bánh đậu xanh mng ghé đến chợ mua ủng hộ để bà nhanh về sớm nha  piu",5,"2023-04-06 02:32:08.093955","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25oRGFIazVTMk5aWWtsbVZVRTBiR1ZEZDNoa1dVRRAB","4ba7f240235122afa546195cb99580d1","con đường ẩm thực nổi tiếng ở sài gòn nên ghé trải nghiệm đa dạng phong phú về ẩm thực  có nhiều du khách nước ngoài ở đây đường khá hẹp nên phải gửi xe 10k 1 chiếc ",5,"2025-11-06 02:32:08.061692","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xSTmFXbHdTM2RGTkZoRVRERndaVGRvVlRKVWVXYxAB","4ba7f240235122afa546195cb99580d1","lâu rồi mới đi lại  chợ hồ thị kỷ giờ k còn như trc  toàn các sạp bán món giống nhau  mà không còn ngon
không còn hủ tiếu ốc  chè campuchia   ",5,"2025-12-06 02:32:08.081133","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25oQlMzTm5URVZqZGxKR05saERjRmRVY0haM05FRRAB","4ba7f240235122afa546195cb99580d1","phố ẩm thực nằm kế bên chợ hoa hồ thị kỷ giữ xe máy đầu đường hoặc trước trường học nơi đây bày bán món ăn đa dạng giá trung bình bán ăn tạm được tùy quầy 1 vài gian hàng bán đồ ăn rất ngon giá trung bình từ 5k  200k tùy món  nước từ 10k  50k tùy loại nước",5,"2025-07-09 02:32:08.065058","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSUR0bmF5bjFRRRAB","4ba7f240235122afa546195cb99580d1","con đường ẩm thực không thể bỏ qua khi bạn có dịp ghé tphcm tats cả các món ăn đường phố từ hấp nướng khô nước tất cả các thức uống của việt nam và campuchia  mọi thứ đều đẹp hấp dẫn ngon đặc biệt bạn có thể thấy được những món ăn ",4,"2024-04-05 02:32:08.094427","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUNoNmQ3WkRBEAE","4ba7f240235122afa546195cb99580d1","đa số món ăn không ngon mà mắc nêm nếm hay quá tay cái nào cũng mặn nhất là món nướng chỉ có vài chỗ khúc đầu là đỡ chút",2,"2023-04-06 02:32:08.092106","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT21JeWRVdFJVVXRGVVROaFh6RkllVzFMU0ZGNmVYYxAB","4ba7f240235122afa546195cb99580d1","đông vui nhiều đồ ăn vặt nhưng giá chát nha",5,"2026-01-05 02:32:08.06736","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSUN2ek1uYnVRRRAB","4ba7f240235122afa546195cb99580d1","phố ẩm thực hồ thị kỷ hay chợ đêm hồ thị kỷ còn một tên gọi khác mà các công ty du lịch hay gọi là cambodian market
là một dãy phố ẩm thực với rất nhiều hàng quán và đa dạng về các món ăn và nước ",5,"2025-04-05 02:32:08.068479","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSUN1aWRyNjBnRRAB","4ba7f240235122afa546195cb99580d1","ở hồ thị kỷ có quá nhiều chỗ bán hủ tiếu nam vang hồi thập niên 90 có một chỗ bán hủ tiếu nam vang kèm với bán há cảo có tương ớt xơi kèm rất ổn định nhưng bây giờ chỉ cần vào trong tí xíu là có chỗ bán hủ tiếu nam vang rất ổn định nhưng há cảo thì tương xơi kèm lại không ổn định như chỗ hồi thập niên 90 ",5,"2023-04-06 02:32:08.095835","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURMb05tanVnRRAB","4ba7f240235122afa546195cb99580d1","nhiều món ăn đa dạng muốn ăn gì cũng có  nhiều món thái campuchia món nướng bánh kem giá cả cũng tầm trung tầm khoảng 2 đến 300 k ăn no căng",5,"2025-04-05 02:32:08.072086","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSURieE1yUER3EAE","4ba7f240235122afa546195cb99580d1","ai ở sài gòn hoặc đi du lịch thì nên đi chợ hồ thị kỷ 1 lần nha mình đi nhiều lần rùi và lần nào cũng rất oke lun á
 giữ xe trước chợ là 10k ",5,"2025-04-05 02:32:08.077133","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURPOHJTYXFRRRAB","4ba7f240235122afa546195cb99580d1","đồ ăn bình thường quán bán ko vệ sinh lắm ăn xong tào tháo dí chỗ đông người đề phòng trộm cướp giữ xe 5k đồ ăn ốc giá phía dưới còn ăn mấy món kia thì giá tầm 15k đến 50k",3,"2023-04-06 02:32:08.089102","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT21aNFV6SnlMVzFoYUdwWlYyNW5WQzFLWVhOdVkyYxAB","4ba7f240235122afa546195cb99580d1","phố ẩm thực nhiều món ăn  đường phố ngon rẻ",5,"2025-08-08 02:32:08.098154","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2t4eVZYTnVNVVJHVkVkTWJFcHdZV0owU0VSa1pWRRAB","4ba7f240235122afa546195cb99580d1","nhiều hàng quán ngon  giá rẻ sạch ng nước ngoài đến nhiều 1 nơi nên đầu tư nhiều để giới thiệu ẩm thực cho nước bạn",5,"2025-12-06 02:32:08.061192","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURXaFpxN193RRAB","4ba7f240235122afa546195cb99580d1","chợ rất đa dạng nhưng mặt hàng chủ yếu là hoa
có khô nhìn hấp dẫn và cũng có bán các mặt hàng khác
chợ đêm rất nhiều món ăn giá cả bình dân ",5,"2022-04-06 02:32:08.097207","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2s5MVdrMU9ZM1ZDTUhrNVN6aFNMWFZvVFhkdlVGRRAB","4ba7f240235122afa546195cb99580d1","đồ ăn có tươi gì đâu thấy bình thường  không ngon lắm  ",1,"2025-09-07 02:32:08.07805","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xSdFJtNVBibVpqU0dWU09XWTFOelZSVkRacVVtYxAB","4ba7f240235122afa546195cb99580d1","là địa điểm mình hay dẫn khách hay bạn bè từ tỉnh thành nước khác đến ăn đồ ăn đa dạng giá rẻ và các hàng quán đều nhiệt tình dễ thương",5,"2025-12-06 02:32:08.088518","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUR2aWZ2RVBREAE","4ba7f240235122afa546195cb99580d1","phố ẩm thực hồ thị kỷ đi hướng lý thái tổ vào 1 tia rẻ phải rồi gửi xe
đi bộ vào 2 bên là các hàng quán từ các món ăn đến các loại thức uống chè 
có các quán xiên nướng thấy cũng ok ",4,"2025-04-05 02:32:08.098622","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25SMU1pMUJjbk5SV2pjek5IQnJhV2xoTjFNelZHYxAB","4ba7f240235122afa546195cb99580d1"," một sự kết hợp độc đáo giữa chợ hoa và khu phố ẩm thực rất đáng để trải nghiệm ẩm thực đường phố ở đây đa dạng và phong phú kết hợp cả các món ẩm thực của thái lan campuchia ấn và tất nhiên là rất nhiều món ăn đường phố việt nam giá cả phải chăng và niêm yết rõ ràng chất lượng đồ ăn  sạch sẽ và ngon miệng",5,"2025-08-08 02:32:08.06565","google_maps"
"ChdDSUhNMG9nS0VJQ0FnSURPN0x2RHpBRRAB","4ba7f240235122afa546195cb99580d1","nhìn cũng lạ lạ và khá hay tuy nhiên giá thành hơi cao món ăn cũng không quá đa dạng ",3,"2023-04-06 02:32:08.095371","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25SWmFqRk9PREUxT1dWVVJVUlNUek5aVUU5elVsRRAB","4ba7f240235122afa546195cb99580d1","mua sam bơi tung tăng trong hồ vô chế biến đỗi sam chết lúc cô tư vấn cô nói hay lắm đồ ko ngon cô ko bán mà vô bếp cô tráo thôichồng mình làm đầu bếp lựa con sam đuôi dài lúc tráo ăn bị thủm nhìn lại thì con sam đuôi cục mọi người có ghé ăn cẩn thận đỡ ăn cục tức như mình ",1,"2026-01-05 02:32:08.06218","google_maps"
"ChZDSUhNMG9nS0VJQ0FnSUNicGFETGZnEAE","4ba7f240235122afa546195cb99580d1","đồ ăn cũng nhiều giá cả cũng bình dân chỉ có đường hơi chật chội
phí gởi xe 10k",5,"2025-04-05 02:32:08.093029","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2kxcllsRmpVbEJmUmtaQ1kwZGtVblZWYkhseGFXYxAB","4ba7f240235122afa546195cb99580d1","kết nhất cái quán nì xinh phết  ",5,"2026-01-05 02:32:08.069193","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tScmJWbHdXV2RUVDJsSlVVOXdkRzV4Y2pOWlkwRRAB","4fd38bb308aad362498515acfd24a5fb","nhân viên dễ thương đồ ăn đỉnh nóc kịch trần không có gì phải bàn cãi
khong gian quán thoáng mát sạch sẽ ",5,"2026-03-06 00:12:03.517537","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT20xRWIzWmFPVk4xU1RsMWVqZzFVbFp3WWxkaVYyYxAB","4fd38bb308aad362498515acfd24a5fb","nhân viên phục vụ nhiệt tình đồ ăn rất ngon",5,"2025-12-06 00:12:03.530391","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xGNVFVUkxXRFl0Yms1WWFXdzNVMEpVYnpWcVVtYxAB","4fd38bb308aad362498515acfd24a5fb","nhân viên nhiệt tình quán ăn khá ngon",5,"2026-01-05 00:12:03.540473","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2pkSlpWVkdXVlJOVVRkSGRWQTBablpxZVZSWFZFRRAB","4fd38bb308aad362498515acfd24a5fb","nhân viên nhiệt tình đồ ăn ngonnnn mười điểmmmm  ",5,"2026-02-04 00:12:03.541873","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT20xcmIzSTJWbVpaVm5WcVNqWkNObDlTVG1oQlozYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn đa dạng với nhiều món ở quầy line ngon nhé  ",5,"2025-12-06 00:12:03.546351","google_maps"
"ChdDSUhNMG9nS0VJQ0FnTUNvdXJfX2xRRRAB","4fd38bb308aad362498515acfd24a5fb","đây là bài đánh giá của mình sau 2 lần ghé quán và sẽ không có lần thứ 3

mọi thứ thực sự tệ  bàn ghế bẩn không được lâu chùi trong khi nhân viên thì ",1,"2025-05-10 00:12:03.548978","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT210S1NrOHRSemRrU2xWd0xWRlJUbGhQVTFsSWVsRRAB","4fd38bb308aad362498515acfd24a5fb","đây là lần thứ 2 mik ăn rồi mik thấy quán có cải thiện rõ rệt về chất lượng cũng như đồ ăn có cải thiện đa dạng hơn giá cũng hợp lý 167kng nên mik thấy phù hợp cho sinh viên",5,"2026-01-05 00:12:03.540014","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2kxdU5XTjNhWEY0T0dkS1JuZHRXakJDUlVKUmJtYxAB","4fd38bb308aad362498515acfd24a5fb","thoáng sạch biết lắng nghe khách
trên đường này 3 tiệm mà thấy tiệm này thoáng nhất chú gửi xe dễ thương",5,"2025-10-07 00:12:03.53896","google_maps"
"ChZDSUhNMG9nS0VJQ0FnTUNvZ2Z2OU1nEAE","4fd38bb308aad362498515acfd24a5fb","đỉnh nóc kịch trần tung bay phất phới là có thiệt nha từ nhân viên đến đồ ăn chả chê điểm nào được á
nước chấm mình thấy đậm đà điểm riêng của quán đặc trưng sốt phô mai trứng muối ",5,"2025-05-10 00:12:03.534662","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT205c1YydzRNazl1VFd4WFJqVjNWV3BZYzJaWVdtYxAB","4fd38bb308aad362498515acfd24a5fb","đồ an2 ngonnn nhân viên thoải mái dễ thương nhiệt tình
đi ngày mưa ăn lẩu nướng đúng bài luôn nhé",5,"2025-10-07 00:12:03.534158","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2sxSE1FaFVPRlpDZG04Mk1XUjVSazFQV0VOTllsRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn bên này không đảm bảo tôm ăn bị mùi bò bị bở  nhìn hình đủ biết mỗi loại mình lấy 1 ít để thử r á  mình ăn về ôm wc mấy lần sợ luôn  bàn bên này kê rất sát nhau đi lại khó bàn mình phải đổi qua chỗ lối đi mới có chỗ đi được ra ",1,"2025-11-06 00:12:03.536983","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tGeWIySnVaVVp2VFhvdFIyUTBiMjlMZERoSFRYYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn đa dạng ướp ngon nọng heo ngon highly recommend anh em ăn nọng heoo nước thì sâm ngon có cả đồ ngọt thả lâu mì cơm đủ gà vịt tôm nghêu vv 5 sao cho quán chắc chắn quay laii",5,"2026-02-04 00:12:03.524505","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2s1RVVXZFdSMHRRYkhSWFFWUnVXRUpHU0ZGc1pHYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn dở có thể nói là tệ
 thịt heo bị hôi mỡ nướng lên mùi rất hăng
 gà bở ",1,"2025-08-08 00:12:03.543587","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2w5NGExUktkM2xQVm1KUFlYUlRXak5SVDBGQlRuYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn dở thịt cũ bị bở nghe mùi hôi ăn bị tiêu chảy quầy line cũng nghe mùi hôi thiu mắc óii quán nên chú trọng việc sạch sẽ chứ lần đầu đi ăn cũng như lần cuối thấy đánh giá cao trải nghiệm xem sao ai dè sợ thật những người đánh giá 5 chắc bị ép ",2,"2026-01-05 00:12:03.524013","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xkMFZGSmtiRGQxYzJ4MVNXSmtWVkZxZHkxMGJuYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn hợp khẩu vị quầy line sạch sẽ vỉ nướng được nhân viên thay liên tục đánh giá tốt quán sạch sẽ giá cả hợp lý sẽ quay lại recomment cho mọi người",5,"2025-11-06 00:12:03.536514","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT21Kd04ybERWMVJXTUU5NmRXbFljM2hSU1dwTlUyYxAB","4fd38bb308aad362498515acfd24a5fb","tệ đồ ăn chả có gì fill đồ lâu fill toàn rau kimchi là nhanh ngồi đợi mòn mỏi không thấy lên thêm món quầy line trống trơ chả lá lốt còn có vị chua có ruồi trong hũ nước chấm",1,"2026-01-05 00:12:03.527757","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xKaGRYcGtWakZNVjBFMGFHOUZZelkxYVc5UVRGRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon dịch vụ tốt không khí quán vui nhộn",5,"2026-01-05 00:12:03.527361","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2twYWRFOHRjWGh1UkRRemFtVTRMVkZJYkc1Zk5WRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon fill liên tục nhân viên nhiệt tình",5,"2025-12-06 00:12:03.545655","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25ZM1ZrbDZNRmRtYXpsaVdWZHlTVmc1U1d0bVdWRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon giá rẻ nhân viên nhiệt tình view đẹp",5,"2025-10-07 00:12:03.536041","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25waWJWSjBTMnRMT0daSWRGRjVlbE5zYVVWbk4wRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon hợp khẩu vị mình giá lại rẻ sẽ ủng hộ nhiều lần ạ",5,"2025-10-07 00:12:03.542265","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xSMmN6TmxXbWszWTFwa1dXZExjbkJYVm5sbVMxRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên dễ thương nhiệt tình fill đồ ăn lên rất nhanh đã ghé lại lần thứ 3",5,"2025-11-06 00:12:03.533671","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT21nekxVdEJkblZDUm01WlNXUkRXVUl6UTJGdmVXYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên khá nhiệt tình ạ không gian cũng cũng oke",5,"2025-10-07 00:12:03.532699","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25rdGVsOWlORUpZZWpRdE55MTFlVkpEUjAwdGVXYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên nhiệt tình",5,"2025-12-06 00:12:03.550144","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xJdFlXdFpkMWhCY2xadFNEaFhXVE5TYjNKNFUxRRAB","4fd38bb308aad362498515acfd24a5fb","quầy thức ăn rất đa dạng gọn gàng sạch sẽ thức ăn nêm nếm vừa vị nhân viên phục vụ nhiệt tình nhanh nhẹn",5,"2025-11-06 00:12:03.543086","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tkMlVGRnVRVUZoZFhWR1RWYzRWakZZZHpOZmFYYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên nhiệt tình dễ thương  10 điểm",5,"2025-10-07 00:12:03.531706","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT201YWRFWnJkMFJZYW5kdE9XSXhNMlZKTUdoVWFsRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên phục vụ nhiệt tình rẻ nhá",5,"2025-10-07 00:12:03.5322","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xwRE5YaFVXbUl4WVhWcGJWbDVTbkZyWkVOc0xXYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên phục vụ tốt",5,"2025-12-06 00:12:03.526187","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xFMGJHZENTMUZvY2xoU1pDMXFWbVZuWjBaM2FtYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên phục vụ tốt vui vẻ nha mọi người nên thử nèee",5,"2026-03-06 00:12:03.516163","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2tWcVpTMTNaRGd4TUY4eFJsOHpWblpMZUVweVZtYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon  nhân viên quá tiyeejt 100 điểm  không khí ổn 10000 đuemee",5,"2026-01-05 00:12:03.54957","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2xkNVltcDBVVzFIT0VWTlowRmhUQzA0VUVoT1JWRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên thân thiện",5,"2025-12-06 00:12:03.535115","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT25ORWQySjZialEyWHpKdGNEbEtaMkkzU2xjeExXYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên thân thiện giá rẻ mà chất lượng",5,"2025-09-07 00:12:03.544931","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT2t4RFVXVjNUVVZyTkZwSFRGYzJPR1JaZGtJM2JVRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên thân thiện hỗ trợ khách hàng khi cần thiết lần sau sẽ quay lại",5,"2025-12-06 00:12:03.518191","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT205Nk1tSldRbkZETUc1NVUxWjZaMHhRTUdaV2FuYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên thân thiện quá không khí mats đáng trải nghiệm",5,"2026-01-05 00:12:03.535584","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT214a2FHVkdSSEpHYkZVdGJFNTBWa3R3VjA1eWQxRRAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngon nhân viên vui vẻ không khí quán thoáng mát",5,"2026-01-05 00:12:03.528123","google_maps"
"Ci9DQUlRQUNvZENodHljRjlvT21SbU9ITm1jemRCWDFaWlEzRTFja3BqYjFFemRYYxAB","4fd38bb308aad362498515acfd24a5fb","đồ ăn ngonn nhân viên thn thiện nhiệt tình
quán chill
quán đáng để trải nghiệm mn nên thử ạ",5,"2025-12-06 00:12:03.544329","google_maps"
